id,predictionDate,duration_months,credit_amount,installment_rate,present_residence_since,age_years,number_existing_credits,checking_status,credit_history,purpose,savings_account,present_employment_since,debtors_guarantors,property,installment_plans,housing,job,number_people_liable,telephone,foreign_worker,gender,label,score
384,2024-03-02T20:10:20,30,4272,2,2,26,2,A14,A33,A49,A62,A73,A101,A122,A143,A152,A172,1,A191,A201,male,0,0
385,2024-03-02T20:10:20,18,2238,2,1,25,2,A14,A34,A43,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
386,2024-03-02T20:10:20,18,1126,4,2,21,1,A14,A32,A43,A65,A72,A101,A121,A143,A151,A173,1,A192,A201,female,0,0
387,2024-03-02T20:10:20,18,7374,4,4,40,2,A12,A34,A42,A61,A71,A101,A122,A142,A152,A174,1,A192,A201,male,0,0
388,2024-03-02T20:10:20,15,2326,2,4,27,1,A12,A34,A49,A63,A73,A101,A123,A141,A152,A173,1,A191,A201,male,0,0
389,2024-03-02T20:10:20,9,1449,3,2,27,2,A14,A32,A49,A61,A74,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
390,2024-03-02T20:10:20,18,1820,2,2,30,1,A14,A32,A40,A61,A73,A101,A122,A143,A152,A174,1,A192,A201,male,0,0
391,2024-03-02T20:10:20,12,983,1,4,19,1,A12,A32,A42,A64,A72,A101,A121,A143,A151,A172,1,A191,A201,female,0,0
392,2024-03-02T20:10:20,36,3249,2,4,39,1,A11,A32,A40,A61,A74,A101,A124,A141,A153,A174,2,A192,A201,male,0,0
393,2024-03-02T20:10:20,6,1957,1,4,31,1,A11,A34,A43,A61,A74,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
394,2024-03-02T20:10:20,9,2406,2,3,31,1,A14,A34,A42,A61,A71,A101,A123,A143,A152,A174,1,A191,A201,male,0,0
395,2024-03-02T20:10:20,39,11760,2,3,32,1,A12,A33,A46,A62,A74,A101,A124,A143,A151,A173,1,A192,A201,male,0,0
396,2024-03-02T20:10:20,12,2578,3,4,55,1,A11,A32,A42,A61,A71,A101,A124,A143,A153,A174,1,A191,A201,female,0,0
397,2024-03-02T20:10:20,36,2348,3,2,46,2,A11,A34,A42,A61,A73,A101,A122,A143,A152,A173,1,A192,A201,male,0,0
398,2024-03-02T20:10:20,12,1223,1,1,46,2,A12,A32,A40,A61,A75,A101,A121,A143,A151,A173,1,A191,A201,male,1,1
399,2024-03-02T20:10:20,24,1516,4,1,43,2,A14,A34,A43,A64,A73,A101,A121,A143,A152,A172,1,A191,A201,female,0,0
400,2024-03-02T20:10:20,18,1473,3,4,39,1,A14,A32,A43,A61,A72,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
401,2024-03-03T20:10:20,18,1887,4,4,28,2,A12,A34,A49,A65,A73,A101,A121,A141,A152,A173,1,A191,A201,male,0,0
402,2024-03-03T20:10:20,24,8648,2,2,27,2,A14,A33,A49,A61,A72,A101,A123,A141,A152,A173,1,A192,A201,male,1,1
403,2024-03-03T20:10:20,14,802,4,2,27,2,A14,A33,A40,A61,A73,A101,A123,A143,A152,A172,1,A191,A201,male,0,0
404,2024-03-03T20:10:20,18,2899,4,4,43,1,A12,A33,A40,A65,A75,A101,A123,A143,A152,A173,2,A191,A201,male,0,0
405,2024-03-03T20:10:20,24,2039,1,1,22,1,A12,A32,A43,A61,A72,A101,A122,A143,A152,A173,1,A192,A201,male,1,1
406,2024-03-03T20:10:20,24,2197,4,4,43,2,A14,A34,A41,A65,A74,A101,A123,A143,A152,A173,2,A192,A201,male,0,0
407,2024-03-03T20:10:20,15,1053,4,2,27,1,A11,A32,A43,A61,A72,A101,A121,A143,A152,A173,1,A191,A202,male,0,0
408,2024-03-03T20:10:20,24,3235,3,2,26,1,A14,A32,A43,A63,A75,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
409,2024-03-03T20:10:20,12,939,4,2,28,3,A13,A34,A40,A63,A74,A101,A121,A143,A152,A173,1,A192,A201,male,1,1
410,2024-03-03T20:10:20,24,1967,4,4,20,1,A12,A32,A43,A61,A75,A101,A123,A143,A152,A173,1,A192,A201,female,0,0
411,2024-03-03T20:10:20,33,7253,3,2,35,2,A14,A34,A41,A61,A74,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
412,2024-03-03T20:10:20,12,2292,4,2,42,2,A14,A34,A49,A61,A71,A101,A123,A142,A152,A174,1,A192,A201,male,1,1
413,2024-03-03T20:10:20,10,1597,3,2,40,1,A14,A32,A40,A63,A73,A101,A124,A143,A151,A172,2,A191,A202,male,0,0
414,2024-03-03T20:10:20,24,1381,4,2,35,1,A11,A32,A40,A65,A73,A101,A122,A143,A152,A173,1,A191,A201,female,1,1
415,2024-03-03T20:10:20,36,5842,2,2,35,2,A14,A34,A41,A61,A75,A101,A122,A143,A152,A173,2,A192,A201,male,0,0
416,2024-03-03T20:10:20,12,2579,4,1,33,1,A11,A32,A40,A61,A72,A101,A121,A143,A152,A172,2,A191,A201,male,1,1
417,2024-03-03T20:10:20,18,8471,1,2,23,2,A11,A33,A46,A65,A73,A101,A123,A143,A151,A173,1,A192,A201,female,0,0
418,2024-03-03T20:10:20,21,2782,1,2,31,1,A14,A32,A40,A63,A74,A101,A123,A141,A152,A174,1,A191,A201,female,0,0
419,2024-03-03T20:10:20,18,1042,4,2,33,1,A12,A32,A40,A65,A73,A101,A122,A143,A152,A173,1,A191,A201,female,1,1
420,2024-03-03T20:10:20,15,3186,2,3,20,1,A14,A32,A40,A64,A74,A101,A123,A143,A151,A173,1,A191,A201,female,0,0
421,2024-03-03T20:10:20,12,2028,4,2,30,1,A12,A32,A41,A65,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
422,2024-03-03T20:10:20,12,958,2,3,47,2,A12,A34,A40,A61,A74,A101,A121,A143,A152,A172,2,A191,A201,male,0,0
423,2024-03-03T20:10:20,21,1591,4,3,34,2,A14,A33,A42,A62,A74,A101,A121,A143,A152,A174,1,A191,A201,male,0,0
424,2024-03-03T20:10:20,12,2762,1,2,25,1,A12,A32,A42,A65,A75,A101,A122,A141,A152,A173,1,A192,A201,female,1,1
425,2024-03-03T20:10:20,18,2779,1,3,21,1,A12,A32,A41,A61,A73,A101,A123,A143,A151,A173,1,A192,A201,male,0,0
426,2024-03-03T20:10:20,28,2743,4,2,29,2,A14,A34,A43,A61,A75,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
427,2024-03-03T20:10:20,18,1149,4,3,46,2,A14,A34,A43,A64,A73,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
428,2024-03-03T20:10:20,9,1313,1,4,20,1,A14,A32,A42,A61,A75,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
429,2024-03-03T20:10:20,18,1190,2,4,55,3,A11,A34,A45,A61,A71,A101,A124,A143,A153,A171,2,A191,A201,female,1,1
430,2024-03-03T20:10:20,5,3448,1,4,74,1,A14,A32,A49,A61,A74,A101,A121,A143,A152,A172,1,A191,A201,male,0,0
431,2024-03-03T20:10:20,24,11328,2,3,29,2,A12,A32,A410,A61,A73,A102,A123,A141,A152,A174,1,A192,A201,male,1,1
432,2024-03-03T20:10:20,6,1872,4,4,36,3,A11,A34,A42,A61,A71,A101,A124,A143,A153,A174,1,A192,A201,male,0,0
433,2024-03-03T20:10:20,24,2058,4,2,33,2,A14,A34,A45,A61,A73,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
434,2024-03-03T20:10:20,9,2136,3,2,25,1,A11,A32,A42,A61,A73,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
435,2024-03-03T20:10:20,12,1484,2,1,25,1,A12,A32,A43,A65,A73,A101,A121,A143,A152,A173,1,A192,A201,male,1,1
436,2024-03-03T20:10:20,6,660,2,4,23,1,A14,A32,A45,A63,A74,A101,A121,A143,A151,A172,1,A191,A201,male,0,0
437,2024-03-03T20:10:20,24,1287,4,4,37,2,A14,A34,A40,A64,A75,A101,A121,A143,A152,A173,1,A192,A201,female,0,0
438,2024-03-03T20:10:20,42,3394,4,4,65,2,A11,A34,A45,A61,A71,A102,A123,A143,A152,A171,1,A191,A201,male,0,0
439,2024-03-03T20:10:20,12,609,4,1,26,1,A13,A31,A49,A61,A72,A101,A121,A143,A152,A171,1,A191,A201,female,1,1
440,2024-03-03T20:10:20,12,1884,4,4,39,1,A14,A32,A40,A61,A75,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
441,2024-03-03T20:10:20,12,1620,2,3,30,1,A11,A32,A42,A61,A73,A102,A122,A143,A152,A173,1,A191,A201,female,0,0
442,2024-03-03T20:10:20,20,2629,2,3,29,2,A12,A33,A410,A61,A73,A101,A123,A141,A152,A173,1,A192,A201,male,0,0
443,2024-03-03T20:10:20,12,719,4,4,41,1,A14,A32,A46,A61,A75,A101,A123,A141,A152,A172,2,A191,A201,male,1,1
444,2024-03-03T20:10:20,48,5096,2,3,30,1,A12,A34,A42,A61,A73,A101,A123,A143,A152,A174,1,A192,A201,female,1,1
445,2024-03-03T20:10:20,9,1244,4,4,41,2,A14,A34,A46,A65,A75,A101,A122,A143,A151,A172,1,A191,A201,female,0,0
446,2024-03-03T20:10:20,36,1842,4,4,34,1,A11,A32,A40,A61,A72,A101,A123,A143,A152,A173,1,A192,A201,female,1,1
447,2024-03-03T20:10:20,7,2576,2,2,35,1,A12,A32,A43,A61,A73,A103,A121,A143,A152,A173,1,A191,A201,male,0,0
448,2024-03-03T20:10:20,12,1424,3,4,55,1,A13,A32,A42,A65,A75,A101,A121,A143,A152,A174,1,A192,A201,female,0,0
449,2024-03-03T20:10:20,15,1512,3,3,61,2,A12,A33,A45,A64,A73,A101,A122,A142,A152,A173,1,A191,A201,male,1,1
450,2024-03-03T20:10:20,36,11054,4,2,30,1,A14,A34,A41,A65,A73,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
451,2024-03-03T20:10:20,6,518,3,1,29,1,A14,A32,A43,A61,A73,A101,A121,A143,A152,A173,1,A191,A201,female,0,0
452,2024-03-03T20:10:20,12,2759,2,4,34,2,A14,A30,A42,A61,A75,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
453,2024-03-03T20:10:20,24,2670,4,4,35,1,A14,A32,A41,A61,A75,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
454,2024-03-03T20:10:20,24,4817,2,3,31,1,A11,A32,A40,A61,A74,A102,A122,A143,A152,A173,1,A192,A201,male,1,1
455,2024-03-03T20:10:20,24,2679,4,1,29,1,A14,A32,A41,A61,A72,A101,A124,A143,A152,A174,1,A192,A201,female,0,0
456,2024-03-03T20:10:20,11,3905,2,2,36,2,A11,A34,A40,A61,A73,A101,A121,A143,A151,A173,2,A191,A201,male,0,1
457,2024-03-03T20:10:20,12,3386,3,4,35,1,A11,A32,A41,A61,A75,A101,A124,A143,A153,A173,1,A192,A201,male,1,1
458,2024-03-03T20:10:20,6,343,4,1,27,1,A11,A32,A44,A61,A72,A101,A121,A143,A152,A173,1,A191,A201,female,0,0
459,2024-03-03T20:10:20,18,4594,3,2,32,1,A14,A32,A43,A61,A72,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
460,2024-03-03T20:10:20,36,3620,1,2,37,1,A11,A32,A42,A61,A73,A103,A122,A143,A152,A173,2,A191,A201,male,0,0
461,2024-03-03T20:10:20,15,1721,2,3,36,1,A11,A32,A40,A61,A72,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
462,2024-03-03T20:10:20,12,3017,3,1,34,1,A12,A32,A42,A61,A72,A101,A121,A143,A151,A174,1,A191,A201,female,0,0
463,2024-03-03T20:10:20,12,754,4,4,38,2,A12,A32,A48,A65,A75,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
464,2024-03-03T20:10:20,18,1950,4,1,34,2,A14,A32,A49,A61,A74,A101,A123,A142,A152,A173,1,A192,A201,male,0,0
465,2024-03-03T20:10:20,24,2924,3,4,63,1,A11,A32,A41,A61,A73,A103,A124,A141,A152,A173,2,A192,A201,male,0,0
466,2024-03-03T20:10:20,24,1659,4,2,29,1,A11,A33,A43,A61,A72,A101,A123,A143,A151,A172,1,A192,A201,female,1,1
467,2024-03-03T20:10:20,48,7238,3,3,32,2,A14,A33,A43,A65,A75,A101,A123,A141,A152,A173,2,A191,A201,male,0,0
468,2024-03-03T20:10:20,33,2764,2,2,26,2,A14,A33,A49,A61,A73,A101,A123,A143,A152,A173,1,A192,A201,female,0,0
469,2024-03-03T20:10:20,24,4679,3,3,35,2,A14,A33,A41,A61,A74,A101,A123,A143,A152,A172,1,A192,A201,male,0,0
470,2024-03-03T20:10:20,24,3092,3,2,22,1,A12,A32,A43,A62,A72,A101,A123,A143,A151,A173,1,A192,A201,male,1,1
471,2024-03-03T20:10:20,6,448,4,4,23,1,A11,A32,A46,A61,A72,A101,A122,A143,A152,A173,1,A191,A201,female,1,1
472,2024-03-03T20:10:20,9,654,4,3,28,1,A11,A32,A40,A61,A73,A101,A123,A143,A152,A172,1,A191,A201,male,1,1
473,2024-03-03T20:10:20,6,1238,4,4,36,1,A14,A32,A48,A65,A71,A101,A122,A143,A152,A174,2,A192,A201,male,0,0
474,2024-03-03T20:10:20,18,1245,4,2,33,1,A12,A34,A43,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
475,2024-03-03T20:10:20,18,3114,1,4,26,1,A11,A30,A42,A61,A72,A101,A122,A143,A151,A173,1,A191,A201,female,1,1
476,2024-03-03T20:10:20,39,2569,4,4,24,1,A14,A32,A41,A63,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
477,2024-03-03T20:10:20,24,5152,4,2,25,1,A13,A32,A43,A61,A74,A101,A123,A141,A152,A173,1,A191,A201,male,0,0
478,2024-03-03T20:10:20,12,1037,3,4,39,1,A12,A32,A49,A62,A74,A101,A121,A143,A152,A172,1,A191,A201,male,0,0
479,2024-03-03T20:10:20,15,1478,4,4,44,2,A11,A34,A42,A61,A75,A101,A123,A143,A152,A173,2,A192,A201,male,0,0
480,2024-03-03T20:10:20,12,3573,1,1,23,1,A12,A34,A43,A61,A73,A101,A121,A143,A152,A172,1,A191,A201,female,0,0
481,2024-03-03T20:10:20,24,1201,4,1,26,1,A12,A32,A40,A61,A72,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
482,2024-03-03T20:10:20,30,3622,4,4,57,2,A11,A32,A42,A64,A75,A101,A122,A143,A151,A173,1,A192,A201,female,0,0
483,2024-03-03T20:10:20,15,960,3,2,30,2,A14,A33,A42,A64,A74,A101,A122,A143,A152,A173,1,A191,A201,female,0,0
484,2024-03-03T20:10:20,12,1163,4,4,44,1,A14,A34,A40,A63,A73,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
485,2024-03-03T20:10:20,6,1209,4,4,47,1,A12,A33,A40,A61,A71,A101,A122,A143,A152,A174,1,A192,A201,male,1,1
486,2024-03-03T20:10:20,12,3077,2,4,52,1,A14,A32,A43,A61,A73,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
487,2024-03-03T20:10:20,24,3757,4,4,62,1,A14,A32,A40,A61,A75,A102,A124,A143,A153,A173,1,A192,A201,female,0,0
488,2024-03-03T20:10:20,10,1418,3,2,35,1,A14,A32,A40,A62,A73,A101,A121,A143,A151,A172,1,A191,A202,male,0,0
489,2024-03-03T20:10:20,6,3518,2,3,26,1,A14,A32,A40,A61,A73,A103,A122,A143,A151,A173,1,A191,A201,male,0,0
490,2024-03-03T20:10:20,12,1934,2,2,26,2,A14,A34,A43,A61,A75,A101,A124,A143,A152,A173,1,A191,A201,male,0,0
491,2024-03-03T20:10:20,27,8318,2,4,42,2,A12,A30,A49,A61,A75,A101,A124,A143,A153,A174,1,A192,A201,female,1,1
492,2024-03-03T20:10:20,6,1237,1,1,27,2,A14,A34,A43,A62,A73,A101,A122,A143,A152,A173,1,A191,A201,female,0,0
493,2024-03-03T20:10:20,6,368,4,4,38,1,A12,A32,A43,A65,A75,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
494,2024-03-03T20:10:20,12,2122,3,2,39,2,A11,A34,A40,A61,A73,A101,A121,A143,A151,A172,2,A191,A202,male,0,0
495,2024-03-03T20:10:20,24,2996,2,4,20,1,A11,A32,A42,A65,A73,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
496,2024-03-03T20:10:20,36,9034,4,1,29,1,A12,A32,A42,A62,A72,A102,A124,A143,A151,A174,1,A192,A201,male,1,1
497,2024-03-03T20:10:20,24,1585,4,3,40,2,A14,A34,A42,A61,A74,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
498,2024-03-03T20:10:20,18,1301,4,2,32,1,A12,A32,A43,A61,A75,A103,A121,A143,A152,A172,1,A191,A201,male,0,0
499,2024-03-03T20:10:20,6,1323,2,4,28,2,A13,A34,A40,A62,A75,A101,A123,A143,A152,A173,2,A192,A201,male,0,0
500,2024-03-03T20:10:20,24,3123,4,1,27,1,A11,A32,A40,A61,A72,A101,A122,A143,A152,A173,1,A191,A201,female,1,1
501,2024-03-04T20:10:20,36,5493,2,4,42,1,A11,A32,A41,A61,A75,A101,A124,A143,A153,A173,2,A191,A201,male,0,0
502,2024-03-04T20:10:20,9,1126,2,4,49,1,A13,A32,A43,A62,A75,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
503,2024-03-04T20:10:20,24,1216,4,4,38,2,A12,A34,A43,A62,A72,A101,A124,A141,A152,A173,2,A191,A201,male,1,1
504,2024-03-04T20:10:20,24,1207,4,4,24,1,A11,A32,A40,A61,A72,A101,A122,A143,A151,A173,1,A191,A201,female,1,1
505,2024-03-04T20:10:20,10,1309,4,4,27,1,A14,A32,A40,A65,A73,A103,A122,A143,A152,A172,1,A191,A201,male,1,1
506,2024-03-04T20:10:20,15,2360,2,2,36,1,A13,A34,A41,A63,A73,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
507,2024-03-04T20:10:20,15,6850,1,2,34,1,A12,A31,A40,A62,A71,A101,A122,A143,A152,A174,2,A192,A201,male,1,1
508,2024-03-04T20:10:20,24,1413,4,2,28,1,A14,A32,A43,A61,A73,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
509,2024-03-04T20:10:20,39,8588,4,2,45,1,A14,A32,A41,A62,A75,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
510,2024-03-04T20:10:20,12,759,4,2,26,1,A11,A32,A40,A61,A74,A101,A121,A143,A152,A173,1,A191,A201,male,1,1
511,2024-03-04T20:10:20,36,4686,2,2,32,1,A14,A32,A41,A61,A73,A101,A124,A143,A153,A174,1,A192,A201,male,0,0
512,2024-03-04T20:10:20,15,2687,2,4,26,1,A13,A32,A49,A61,A74,A101,A122,A143,A151,A173,1,A192,A201,male,0,0
513,2024-03-04T20:10:20,12,585,4,4,20,2,A12,A33,A43,A61,A73,A102,A121,A143,A151,A173,1,A191,A201,male,0,0
514,2024-03-04T20:10:20,24,2255,4,1,54,1,A14,A32,A40,A65,A72,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
515,2024-03-04T20:10:20,6,609,4,3,37,2,A11,A34,A40,A61,A74,A101,A122,A143,A152,A173,1,A191,A202,female,0,0
516,2024-03-04T20:10:20,6,1361,2,4,40,1,A11,A34,A40,A61,A72,A101,A121,A143,A152,A172,2,A191,A202,male,0,0
517,2024-03-04T20:10:20,36,7127,2,4,23,2,A14,A34,A42,A61,A72,A101,A122,A143,A151,A173,1,A192,A201,female,1,1
518,2024-03-04T20:10:20,6,1203,3,2,43,1,A11,A32,A40,A62,A75,A101,A122,A143,A152,A173,1,A192,A201,male,0,0
519,2024-03-04T20:10:20,6,700,4,4,36,2,A14,A34,A43,A65,A75,A101,A124,A143,A153,A173,1,A191,A201,male,0,0
520,2024-03-04T20:10:20,24,5507,3,4,44,2,A14,A34,A45,A61,A75,A101,A124,A143,A153,A173,1,A191,A201,male,0,0
521,2024-03-04T20:10:20,18,3190,2,2,24,1,A11,A32,A43,A61,A73,A101,A121,A143,A152,A173,1,A191,A201,female,1,1
522,2024-03-04T20:10:20,48,7119,3,4,53,2,A11,A30,A42,A61,A73,A101,A124,A143,A153,A173,2,A191,A201,male,1,1
523,2024-03-04T20:10:20,24,3488,3,4,23,1,A14,A32,A41,A62,A74,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
524,2024-03-04T20:10:20,18,1113,4,4,26,1,A12,A32,A43,A61,A73,A103,A121,A143,A152,A172,2,A191,A201,female,0,0
525,2024-03-04T20:10:20,26,7966,2,3,30,2,A12,A32,A41,A61,A72,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
526,2024-03-04T20:10:20,15,1532,4,3,31,1,A14,A34,A46,A62,A73,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
527,2024-03-04T20:10:20,4,1503,2,1,42,2,A14,A34,A43,A61,A74,A101,A121,A143,A152,A172,2,A191,A201,male,0,0
528,2024-03-04T20:10:20,36,2302,4,4,31,1,A11,A32,A43,A61,A73,A101,A123,A143,A151,A173,1,A191,A201,male,1,1
529,2024-03-04T20:10:20,6,662,3,4,41,1,A11,A32,A40,A61,A72,A101,A121,A143,A152,A172,2,A192,A201,male,0,0
530,2024-03-04T20:10:20,36,2273,3,1,32,2,A12,A32,A46,A61,A74,A101,A123,A143,A152,A173,2,A191,A201,male,0,0
531,2024-03-04T20:10:20,15,2631,2,4,28,2,A12,A32,A40,A62,A73,A101,A123,A143,A151,A173,1,A192,A201,female,1,1
532,2024-03-04T20:10:20,12,1503,4,4,41,1,A14,A33,A41,A61,A73,A101,A121,A143,A151,A173,1,A191,A201,male,0,0
533,2024-03-04T20:10:20,24,1311,4,3,26,1,A14,A32,A43,A62,A74,A101,A122,A143,A152,A173,1,A192,A201,male,0,0
534,2024-03-04T20:10:20,24,3105,4,2,25,2,A14,A32,A43,A65,A72,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
535,2024-03-04T20:10:20,21,2319,2,1,33,1,A13,A34,A46,A61,A72,A101,A123,A143,A151,A173,1,A191,A201,male,1,1
536,2024-03-04T20:10:20,6,1374,4,3,75,1,A11,A32,A40,A65,A71,A101,A122,A143,A152,A174,1,A192,A201,female,0,0
537,2024-03-04T20:10:20,18,3612,3,4,37,1,A12,A34,A42,A61,A75,A101,A122,A143,A152,A173,1,A192,A201,female,0,0
538,2024-03-04T20:10:20,48,7763,4,4,42,1,A11,A32,A40,A61,A75,A101,A124,A141,A153,A174,1,A191,A201,male,1,1
539,2024-03-04T20:10:20,18,3049,1,1,45,1,A13,A32,A42,A61,A72,A101,A122,A142,A152,A172,1,A191,A201,female,0,0
540,2024-03-04T20:10:20,12,1534,1,1,23,1,A12,A32,A43,A61,A72,A101,A121,A143,A151,A173,1,A191,A201,male,1,1
541,2024-03-04T20:10:20,24,2032,4,4,60,2,A14,A33,A40,A61,A75,A101,A124,A143,A153,A173,1,A192,A201,male,0,0
542,2024-03-04T20:10:20,30,6350,4,4,31,1,A11,A32,A42,A65,A75,A101,A122,A143,A152,A173,1,A191,A201,male,1,1
543,2024-03-04T20:10:20,18,2864,2,1,34,1,A13,A32,A42,A61,A73,A101,A121,A143,A152,A172,2,A191,A201,male,1,1
544,2024-03-04T20:10:20,12,1255,4,4,61,2,A14,A34,A40,A61,A75,A101,A121,A143,A152,A172,1,A191,A201,male,0,0
545,2024-03-04T20:10:20,24,1333,4,2,43,2,A11,A33,A40,A61,A71,A101,A121,A143,A153,A173,2,A191,A201,male,1,1
546,2024-03-04T20:10:20,24,2022,4,4,37,1,A14,A34,A40,A61,A73,A101,A123,A143,A152,A173,1,A192,A201,female,0,0
547,2024-03-04T20:10:20,24,1552,3,1,32,1,A14,A32,A43,A61,A74,A101,A123,A141,A152,A173,2,A191,A201,male,0,0
548,2024-03-04T20:10:20,12,626,4,4,24,1,A11,A31,A43,A61,A73,A101,A121,A141,A152,A172,1,A191,A201,female,1,1
549,2024-03-04T20:10:20,48,8858,2,1,35,2,A14,A34,A41,A65,A74,A101,A124,A143,A153,A173,1,A192,A201,male,0,0
550,2024-03-04T20:10:20,12,996,4,4,23,2,A14,A34,A45,A65,A74,A101,A121,A143,A152,A173,1,A191,A201,female,0,0
551,2024-03-04T20:10:20,6,1750,2,4,45,1,A14,A31,A43,A63,A75,A101,A122,A141,A152,A172,2,A191,A201,male,0,0
552,2024-03-04T20:10:20,48,6999,1,1,34,2,A11,A32,A43,A61,A74,A103,A121,A143,A152,A173,1,A192,A201,male,1,1
553,2024-03-04T20:10:20,12,1995,4,1,27,1,A12,A34,A40,A62,A72,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
554,2024-03-04T20:10:20,9,1199,4,4,67,2,A12,A32,A46,A61,A74,A101,A122,A143,A152,A174,1,A192,A201,female,0,0
555,2024-03-04T20:10:20,12,1331,2,1,22,1,A12,A32,A43,A61,A72,A101,A123,A142,A152,A173,1,A191,A201,male,1,1
556,2024-03-04T20:10:20,18,2278,3,3,28,2,A12,A30,A40,A62,A72,A101,A123,A143,A152,A173,1,A191,A201,female,1,1
557,2024-03-04T20:10:20,21,5003,1,4,29,2,A14,A30,A40,A65,A73,A101,A122,A141,A152,A173,1,A192,A201,female,1,1
558,2024-03-04T20:10:20,24,3552,3,4,27,1,A11,A31,A42,A61,A74,A101,A123,A141,A152,A173,1,A191,A201,male,1,1
559,2024-03-04T20:10:20,18,1928,2,2,31,2,A12,A34,A42,A61,A72,A101,A121,A143,A152,A172,1,A191,A201,male,1,1
560,2024-03-04T20:10:20,24,2964,4,4,49,1,A11,A32,A41,A65,A75,A101,A124,A141,A153,A173,2,A192,A201,male,0,0
561,2024-03-04T20:10:20,24,1546,4,4,24,1,A11,A31,A43,A61,A74,A103,A123,A141,A151,A172,1,A191,A201,male,1,1
562,2024-03-04T20:10:20,6,683,2,1,29,1,A13,A33,A43,A61,A72,A101,A122,A141,A152,A173,1,A191,A201,female,0,0
563,2024-03-04T20:10:20,36,12389,1,4,37,1,A12,A32,A40,A65,A73,A101,A124,A143,A153,A173,1,A192,A201,male,1,1
564,2024-03-04T20:10:20,24,4712,4,2,37,2,A12,A33,A49,A65,A73,A101,A122,A141,A152,A174,1,A192,A201,male,0,0
565,2024-03-04T20:10:20,24,1553,3,2,23,2,A12,A33,A43,A62,A74,A101,A122,A143,A151,A173,1,A192,A201,female,0,0
566,2024-03-04T20:10:20,12,1372,2,3,36,1,A11,A32,A40,A61,A74,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
567,2024-03-04T20:10:20,24,2578,2,2,34,1,A14,A34,A43,A64,A75,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
568,2024-03-04T20:10:20,48,3979,4,1,41,2,A12,A32,A43,A65,A74,A101,A123,A143,A152,A173,2,A192,A201,male,0,0
569,2024-03-04T20:10:20,48,6758,3,2,31,1,A11,A32,A43,A61,A73,A101,A123,A143,A152,A173,1,A192,A201,female,1,1
570,2024-03-04T20:10:20,24,3234,4,4,23,1,A11,A32,A42,A61,A72,A101,A121,A143,A151,A172,1,A192,A201,female,1,1
571,2024-03-04T20:10:20,30,5954,3,2,38,1,A14,A34,A43,A61,A74,A102,A123,A143,A152,A173,1,A191,A201,male,0,0
572,2024-03-04T20:10:20,24,5433,2,4,26,1,A14,A32,A41,A65,A71,A101,A122,A143,A151,A174,1,A192,A201,female,0,0
573,2024-03-04T20:10:20,15,806,4,4,22,1,A11,A32,A49,A61,A73,A101,A122,A143,A152,A172,1,A191,A201,female,0,0
574,2024-03-04T20:10:20,9,1082,4,4,27,2,A12,A32,A43,A61,A75,A101,A123,A143,A152,A172,1,A191,A201,male,0,0
575,2024-03-04T20:10:20,15,2788,2,3,24,2,A14,A34,A42,A61,A74,A102,A123,A141,A152,A173,1,A191,A201,female,0,0
576,2024-03-04T20:10:20,12,2930,2,1,27,1,A12,A32,A43,A61,A74,A101,A121,A143,A152,A173,1,A191,A201,female,0,0
